numeropedido,data emissao,data entrega prevista,data entrada,codigofornecedor,fornecedor,cidade fornecedor,total itens,valor bruto total itens,situacao pedido,usuario,prazo,codigoprodutoitem,descricao produto,qtd pedido item,qtd bonificacao item,qtd pendente item,preco unitario item,qtd falta item,qtd faturada item,valor desconto item,valor bruto item,valor liquido item,preco unitario liquido item,tipo produto,mes,ano,status pedido,tipo fornecedor
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1587,FIXADOR P/TUBO TRAQUEAL ADULTO FRADEL UN,300,0,0,5.8,300.0,0,0.0,1740.0,1740.0,5.8,MATERIAL HOSPITALAR,4,2025,recebido,externo
89,22/03/2025,23/04/2025,02/04/2025,57,MEDSONDA,FOZ DO IGUACU,4,17120.0,fechado pedido chegou,WARLEY,28/35/42,1591,EXTENSOR CATETER INFUSAO L.SLIP 20CM UN,2000,0,0,0.81,2000.0,0,0.0,1620.0,1620.0,0.81,MATERIAL HOSPITALAR,3,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1593,COLETOR UNIVERSAL 50ML ESTERIL C/TAMP VERMELHA UN,2000,0,0,0.28,2000.0,0,0.0,560.0,560.0,0.28,MATERIAL HOSPITALAR,3,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1607,ALCOOL 70% SWAB SACHE C/100 - STERILANCE UN,50000,0,0,0.04,50000.0,0,0.0,1800.0,1800.0,0.04,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1607,ALCOOL 70% SWAB SACHE C/100 - STERILANCE UN,10000,0,0,3.59,10000.0,0,0.0,35900.0,35900.0,3.59,MATERIAL HOSPITALAR,1,2025,recebido,externo
113,15/04/2025,25/04/2025,28/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,16210.93,fechado pedido chegou,NATALIA,30/45/60,1626,CATETER INTRAVENOSO C/DISP SEG 20G. UN,2000,0,0,1.7,2000.0,0,0.0,3402.0,3402.0,1.7,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1626,CATETER INTRAVENOSO C/DISP SEG 20G. UN,4000,0,0,1.7,4000.0,0,0.0,6804.0,6804.0,1.7,MATERIAL HOSPITALAR,4,2025,recebido,externo
184,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,8,67683.54,fechado pedido chegou,NATALIA,30/45/60,1626,CATETER INTRAVENOSO C/DISP SEG 20G. UN,6000,0,0,1.7,6000.0,0,0.0,10206.0,10206.0,1.7,MATERIAL HOSPITALAR,4,2025,recebido,externo
181,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,21314.0,fechado pedido chegou,NATALIA,30/45/60,1626,CATETER INTRAVENOSO C/DISP SEG 20G. UN,5000,0,0,1.7,5000.0,0,0.0,8505.0,8505.0,1.7,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1627,CATETER INTRAVENOSO C/DISP SEG 22G. UN,10000,0,0,1.7,10000.0,0,0.0,17010.0,17010.0,1.7,MATERIAL HOSPITALAR,4,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1627,CATETER INTRAVENOSO C/DISP SEG 22G. UN,7000,0,0,1.68,7000.0,0,0.0,11760.0,11760.0,1.68,MATERIAL HOSPITALAR,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1627,CATETER INTRAVENOSO C/DISP SEG 22G. UN,5000,0,0,1.59,5000.0,0,0.0,7950.0,7950.0,1.59,MATERIAL HOSPITALAR,2,2025,recebido,externo
43,30/01/2025,11/02/2025,11/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,23146.4,fechado pedido chegou,WARLEY,30/45/60,1628,CATETER INTRAVENOSO C/DISP SEG 24G. UN,8000,0,0,1.8,8000.0,0,0.0,14400.0,14400.0,1.8,MATERIAL HOSPITALAR,1,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1628,CATETER INTRAVENOSO C/DISP SEG 24G. UN,10000,0,10000,1.79,0.0,0,0.0,17892.0,17892.0,1.79,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1629,COLETOR UNIVERSAL 80ML C/PA ESTERIL TAMPA VERMELHA UN,1000,0,0,0.35,1000.0,0,0.0,350.0,350.0,0.35,MATERIAL HOSPITALAR,1,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1632,COLETOR DE URINA INF. UNISSEX 100ML ESTERIL. PT,100,0,0,3.23,,0,0.0,323.4,323.4,3.23,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1635,ESPECULO VAG DESC. MEDIO ESTERIL UN,1000,0,0,1.25,1000.0,0,0.0,1250.0,1250.0,1.25,MATERIAL HOSPITALAR,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1636,ESPECULO VAG DESC. MEDIO N/ESTERIL PC,9000,0,0,1.04,9000.0,0,0.0,9360.0,9360.0,1.04,MATERIAL HOSPITALAR,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1638,FILTRO BACTERIANO HMEF ADULTO C/TUBO TRAQUEIA HISERN PC,200,0,0,3.9,200.0,0,0.0,779.46,779.46,3.9,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1639,"FITA MICROPORE 10CM X 4,5M RL",204,0,0,3.5,204.0,0,0.0,714.0,714.0,3.5,MATERIAL HOSPITALAR,2,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1639,"FITA MICROPORE 10CM X 4,5M RL",1002,0,0,4.12,1002.0,0,0.0,4133.05,4133.05,4.12,MATERIAL HOSPITALAR,4,2025,recebido,externo
61,19/02/2025,06/03/2025,28/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,5,42828.32,fechado pedido chegou,WARLEY,30/45/60,1640,"FITA MICROPORE 2,5 CM X 10M RL",1008,0,0,1.8,1008.0,0,0.0,1814.4,1814.4,1.8,MATERIAL HOSPITALAR,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1642,GUIA INTUBACAO (BOUGIE) 15 FR INFANTIL5.0MM PC,20,0,0,14.25,20.0,0,0.0,285.0,285.0,14.25,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1643,INFUSOR 2 VIAS C/CLAMP UN,3000,0,0,0.59,3000.0,0,0.0,1770.0,1770.0,0.59,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1653,MASCARA TRAQUEOSTOMIA ADULTO UN,20,0,0,3.59,20.0,0,0.0,71.8,71.8,3.59,MATERIAL HOSPITALAR,1,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1661,SCALP 19G C/ DISP. SEG UN,5000,0,0,0.32,5000.0,0,0.0,1613.0,1613.0,0.32,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1662,SCALP 21G C/ DISP. SEG UN,5000,0,0,0.37,5000.0,0,0.0,1873.5,1873.5,0.37,MATERIAL HOSPITALAR,4,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1662,SCALP 21G C/ DISP. SEG UN,10000,0,0,0.37,10000.0,0,0.0,3740.0,3740.0,0.37,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1662,SCALP 21G C/ DISP. SEG UN,20000,0,0,0.37,20000.0,0,0.0,7400.0,7400.0,0.37,MATERIAL HOSPITALAR,2,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1664,SONDA ASP.S/FECH TRACH CARE 12FR UN,50,0,0,20.0,50.0,0,0.0,1000.0,1000.0,20.0,MATERIAL HOSPITALAR,2,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1664,SONDA ASP.S/FECH TRACH CARE 12FR UN,200,0,0,27.0,200.0,0,0.0,5400.0,5400.0,27.0,MATERIAL HOSPITALAR,3,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1664,SONDA ASP.S/FECH TRACH CARE 12FR UN,100,0,100,34.44,0.0,0,0.0,3444.0,3444.0,34.44,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1665,SONDA ASP.S/FECH TRACH CARE 14FR UN,100,0,100,34.44,0.0,0,0.0,3444.0,3444.0,34.44,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1665,SONDA ASP.S/FECH TRACH CARE 14FR UN,200,0,0,27.0,200.0,0,0.0,5400.0,5400.0,27.0,MATERIAL HOSPITALAR,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1665,SONDA ASP.S/FECH TRACH CARE 14FR UN,20,0,0,20.0,20.0,0,0.0,400.0,400.0,20.0,MATERIAL HOSPITALAR,2,2025,recebido,externo
180,09/04/2025,10/04/2025,30/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,3,5233.0,fechado pedido chegou,NATALIA,28/35,1666,"LUVA CIR. ESTERIL 6,5 un",300,0,0,1.76,300.0,0,0.0,528.0,528.0,1.76,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1668,SONDA ASP.TRAQUEAL 06FR UN,500,0,0,0.6,500.0,0,0.0,300.3,300.3,0.6,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1670,SONDA ASP.TRAQUEAL 16FR UN,540,0,0,0.67,540.0,0,0.0,360.67,360.67,0.67,MATERIAL HOSPITALAR,4,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1670,SONDA ASP.TRAQUEAL 16FR UN,1020,0,0,0.68,1020.0,0,0.0,693.6,693.6,0.68,MATERIAL HOSPITALAR,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,1671,SONDA ASP.TRAQUEAL 18FR UN,540,0,0,0.8,540.0,0,0.0,432.0,432.0,0.8,MATERIAL HOSPITALAR,2,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1671,SONDA ASP.TRAQUEAL 18FR UN,240,0,0,0.69,240.0,0,0.0,164.45,164.45,0.69,MATERIAL HOSPITALAR,4,2025,recebido,externo
61,19/02/2025,06/03/2025,28/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,5,42828.32,fechado pedido chegou,WARLEY,30/45/60,1674,"SONDA ENDOTRAQUEAL C/BALAO N.7,5MM UN",1000,0,0,3.5,1000.0,0,0.0,3500.0,3500.0,3.5,MATERIAL HOSPITALAR,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1675,SONDA FOLEY 2 VIAS N.14 30CC UN,600,0,0,1.95,600.0,0,0.0,1170.0,1170.0,1.95,MATERIAL HOSPITALAR,1,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1675,SONDA FOLEY 2 VIAS N.14 30CC UN,250,0,0,2.13,250.0,0,0.0,531.55,531.55,2.13,MATERIAL HOSPITALAR,4,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1679,MASCARA LARINGEA DESC. SILICONE NR 3 UN,10,0,0,15.88,10.0,0,0.0,158.8,158.8,15.88,MATERIAL HOSPITALAR,3,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,1680,SONDA NASOGASTRICA CURTA N.08 UN,125,0,0,0.55,125.0,0,0.0,69.3,69.3,0.55,MATERIAL HOSPITALAR,4,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1681,SONDA P/NUTRICAO ENTERAL C/GUIA N.12 UN,500,0,0,9.48,500.0,0,0.0,4740.0,4740.0,9.48,MATERIAL HOSPITALAR,3,2025,recebido,externo
180,09/04/2025,10/04/2025,30/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,3,5233.0,fechado pedido chegou,NATALIA,28/35,1682,VANCOMICINA 500MG FA INJ FRS,100,0,0,6.95,100.0,0,0.0,695.0,695.0,6.95,MEDICAMENTOS,4,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1685,UMIDIFICADOR C/FR PLASTICO 250 ML OXIGENIO UN,100,0,0,11.98,100.0,0,0.0,1198.0,1198.0,11.98,MATERIAL HOSPITALAR,1,2025,recebido,externo
133,09/04/2025,10/04/2025,28/04/2025,217,BIOFARMACE,FORTALEZA,4,1990.9,fechado pedido chegou,NATALIA,30,1687,FENTANILA 50MCG/2ML AMP,100,0,0,3.1,100.0,0,0.0,310.0,310.0,3.1,MEDICAMENTOS,4,2025,recebido,interno
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1688,DRENO SUCCAO TORAX PVC 24FR UN,15,0,0,3.23,15.0,0,0.0,48.45,48.45,3.23,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1688,DRENO SUCCAO TORAX PVC 24FR UN,10,0,0,3.23,10.0,0,0.0,32.3,32.3,3.23,MATERIAL HOSPITALAR,1,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,1689,DRENO SUCCAO TORAX PVC 28FR UN,15,0,0,3.23,15.0,0,0.0,48.45,48.45,3.23,MATERIAL HOSPITALAR,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1690,DRENO SUCCAO TORAX PVC 36FR UN,10,0,0,3.56,10.0,0,0.0,35.6,35.6,3.56,MATERIAL HOSPITALAR,1,2025,recebido,externo
154,07/04/2025,07/04/2025,28/04/2025,414,LUKTEX HOSPITALAR,FORTALEZA,1,1320.0,fechado pedido chegou,NATALIA,21,1696,"LENCOL DESC.S/ELASTICO 2,20M X 1,40CM UN",600,0,0,2.2,600.0,0,0.0,1320.0,1320.0,2.2,MATERIAL HOSPITALAR,4,2025,recebido,interno
45,10/02/2025,25/02/2025,21/02/2025,31,HIPOLABOR,MONTES CLAROS,8,68000.0,fechado pedido chegou,WARLEY,45/60/75/90,1697,HEPARINA SOD. 5000UI/ML FA 5ML (PARINEX) - HIPOLABOR FR,3200,0,0,5.0,3200.0,0,0.0,16000.0,16000.0,5.0,MEDICAMENTOS,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,1723,ALMOTOLIA EM PE CAP 250 ML NATURAL BICO RETO PC,1056,0,0,2.49,1056.0,0,0.0,2627.33,2627.33,2.49,MATERIAL HOSPITALAR,1,2025,recebido,externo
79,13/03/2025,25/03/2025,04/04/2025,356,FORT FLEX,CARIACICA,1,5000.0,fechado pedido chegou,WARLEY,30/45/60,1729,MASCARA TRIPLA ELAST. C/ CLIP PC,2000,0,0,2.5,2000.0,0,0.0,5000.0,5000.0,2.5,MATERIAL HOSPITALAR,3,2025,recebido,externo
166,11/04/2025,11/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,5,3626.1,fechado pedido chegou,NATALIA,30/45,1743,DRENO SUCCAO TORAX PVC 30FR UN,1,0,0,6.5,1.0,0,0.0,6.5,6.5,6.5,MATERIAL HOSPITALAR,4,2025,recebido,interno
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,1768,LUVA NITRILICA S/PO AZUL M CX 100 CX,80,0,0,24.61,80.0,0,0.0,1968.51,1968.51,24.61,MATERIAL HOSPITALAR,4,2025,recebido,interno
35,24/01/2025,14/02/2025,14/02/2025,211,OLIMED,BLUMENAU,6,50960.0,fechado pedido chegou,WARLEY,28/35/42/49,1784,LUVA DE PROCEDIMENTO.(M) C/100 CX,1000,0,0,18.5,1000.0,0,0.0,18500.0,18500.0,18.5,MATERIAL HOSPITALAR,1,2025,recebido,externo
8,30/01/2025,12/02/2025,10/02/2025,3,AMED S/A,CURVELO,5,50998.32,fechado pedido chegou,WARLEY,28/35/42/49,1786,CAMPO OPERATORIO 18G 45X50 C/50 UNID. (HELENA) RL S/RX,56,0,0,48.0,56.0,0,0.0,2688.0,2688.0,48.0,MATERIAL HOSPITALAR,1,2025,recebido,externo
157,11/04/2025,11/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,3,1284.4,fechado pedido chegou,NATALIA,30,1797,CATETER INTRAVENOSO 20G. UN,100,0,0,0.87,100.0,0,0.0,86.8,86.8,0.87,MATERIAL HOSPITALAR,4,2025,recebido,interno
115,03/04/2025,05/04/2025,28/04/2025,410,NOVA MED DISTRIBUIDORA LTDA,FORTALEZA,10,10931.77,fechado pedido chegou,NATALIA,30/60,1801,DIAZEPAM 5MG C/30 CX,50,0,0,14.35,50.0,0,568.26,717.5,149.24,2.98,MEDICAMENTOS,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,1817,CURATIVO TRANSP. IV 7X9CM UN,600,0,0,1.15,600.0,0,0.0,690.0,690.0,1.15,MATERIAL HOSPITALAR,3,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,1817,CURATIVO TRANSP. IV 7X9CM UN,300,0,300,1.15,0.0,0,0.0,346.08,346.08,1.15,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
17,09/01/2025,29/01/2025,29/01/2025,365,EMBRAST,ITAJAI,4,179550.0,fechado pedido chegou,WARLEY,28/35/42/49/56/63/70,1819,LUVA DE PROCEDIMENTO.(PP) C/100 CX,500,0,0,18.9,0.0,500,0.0,9450.0,9450.0,18.9,MATERIAL HOSPITALAR,1,2025,recebido,externo
63,04/03/2025,25/03/2025,20/03/2025,365,EMBRAST,ITAJAI,4,180600.0,fechado pedido chegou,WARLEY,28/35/42/49/56/63/70,1819,LUVA DE PROCEDIMENTO.(PP) C/100 CX,1000,0,0,17.2,1000.0,0,0.0,17200.0,17200.0,17.2,MATERIAL HOSPITALAR,3,2025,recebido,externo
158,11/04/2025,14/04/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,2,1491.3,fechado pedido chegou,NATALIA,20/30/40,1824,DESLORATADINA XPE C/60ML FR FRA,30,0,0,38.51,30.0,0,929.44,1155.3,225.86,7.53,MEDICAMENTOS,4,2025,recebido,interno
158,11/04/2025,14/04/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,2,1491.3,fechado pedido chegou,NATALIA,20/30/40,1825,APRESOLINA (HIDRALAZINA) 50MG C/20 CX,30,0,0,11.2,30.0,0,0.0,336.0,336.0,11.2,MEDICAMENTOS,4,2025,recebido,interno
122,25/04/2025,25/05/2025,28/04/2025,402,VAREJAO DOS COMPRIMIDOS,FORTALEZA,6,1165.5,fechado pedido chegou,NATALIA,15/25/35,1825,APRESOLINA (HIDRALAZINA) 50MG C/20 CX,14,0,0,11.2,14.0,0,0.0,156.8,156.8,11.2,MEDICAMENTOS,4,2025,recebido,interno
179,16/04/2025,17/04/2025,30/04/2025,24,REPIFARMA,FORTALEZA,7,3526.01,fechado pedido chegou,NATALIA,30,1827,"NEOCAINA 0,5% (BUPIVACAINA) C/V 5MG/20ML FRA",20,0,0,30.0,20.0,0,0.0,599.99,599.99,30.0,MEDICAMENTOS,4,2025,recebido,interno
179,16/04/2025,17/04/2025,30/04/2025,24,REPIFARMA,FORTALEZA,7,3526.01,fechado pedido chegou,NATALIA,30,1828,GENTAMICINA 80MG/2ML (GEN) AMP,100,0,0,1.27,100.0,0,0.0,127.0,127.0,1.27,MEDICAMENTOS,4,2025,recebido,interno
173,15/04/2025,16/04/2025,29/04/2025,219,JB FARMA DISTRIBUIDORA,FORTALEZA,3,1502.6,fechado pedido chegou,NATALIA,30,1828,GENTAMICINA 80MG/2ML (GEN) AMP,100,0,0,1.27,100.0,0,0.0,127.0,127.0,1.27,MEDICAMENTOS,4,2025,recebido,interno
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,1842,FITA P/GLICEMIA ON CALL PLUS CX,30,0,0,24.75,30.0,0,0.0,742.5,742.5,24.75,MATERIAL HOSPITALAR,4,2025,recebido,externo
174,14/04/2025,15/04/2025,29/04/2025,599,MEDMAIA PRODUTOS MEDICOS,FORTALEZA,5,1610.0,fechado pedido chegou,NATALIA,30,1857,TESTE BOWIE DICK PCT PRONTO CX,30,0,0,12.0,30.0,0,0.0,360.0,360.0,12.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
174,14/04/2025,15/04/2025,29/04/2025,599,MEDMAIA PRODUTOS MEDICOS,FORTALEZA,5,1610.0,fechado pedido chegou,NATALIA,30,1859,TUBO P/ COLETA VAC K3 ROXO C/100 PC,1,0,0,50.0,1.0,0,0.0,50.0,50.0,50.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
174,14/04/2025,15/04/2025,29/04/2025,599,MEDMAIA PRODUTOS MEDICOS,FORTALEZA,5,1610.0,fechado pedido chegou,NATALIA,30,1860,TUBO P/ COLETA VAC SILIC C/100 VERM PC,1,0,0,60.0,1.0,0,0.0,60.0,60.0,60.0,MATERIAL HOSPITALAR,4,2025,recebido,interno
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,1861,GENTAMICINA 20MG/1ML (GEN) AMP,200,0,0,1.49,200.0,0,0.0,298.0,298.0,1.49,MEDICAMENTOS,4,2025,recebido,externo
143,14/04/2025,16/04/2025,28/04/2025,225,FORTES DISTRIBUIDORA,FORTALEZA,3,352.73,fechado pedido chegou,NATALIA,30,1862,CARVEDILOL 25MG C/30 CPR (GEN) CX,27,0,0,7.64,27.0,0,0.0,206.28,206.28,7.64,MEDICAMENTOS,4,2025,recebido,interno
